ACC,Cell membrane,Cytoplasm,Endoplasmic reticulum,Golgi apparatus,Lysosome/Vacuole,Mitochondrion,Nucleus,Peroxisome
O95995,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
Q0VFX2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Q92466,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Q9VUL1-2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Q9Y6F1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
Q8IWG1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Q9ULC6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Q6TDU8,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
O54975,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Q9NP95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q96RQ9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q8K596,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P48768,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q16790,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
O00743,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
Q9QWK4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Q15126,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
P82650,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
P56704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P27467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P56513,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P04004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q8BUI3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Q9NX62,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Q80V26,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
O15205,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
P21729,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P18901,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Q99N43,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q9H0F6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Q9Z0J7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G5EFT4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
O55159,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q9XX47,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
O00220,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Q9JIA7,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
Q9NRA0-2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Q8NBR0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Q8WMV1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
P16422,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P17174,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
O00186,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Q2VPA4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Q9Y3B2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Q60770,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q6UN27,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
P30536,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Q9GMC9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Q9EPK6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Q80U70,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Q15022,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Q56VR3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q58L96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q58L94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P81428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P82807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A6MFK8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P83370,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A6MFK7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P81999,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Q9UBS4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Q99KV1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Q9H173,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
O00566,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Q8IUW5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q9Y6Q6-6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q9Y6Q6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P56522,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Q9CQC4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Q6UW32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q53HL2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
P09683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q61967,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
F1NPQ2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Q13261,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Q8BN21,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
O88554,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
P30533,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
P30511,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Q9Y6C2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q9NQ79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q9UIJ5,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
P59267,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q14393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q8N4V1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Q8K273,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
O35188,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q7Z5A7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
M0R7X9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A0A0F7YZQ7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q6P1K1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Q6WRU0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Q8N7H5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Q4U0S5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Q9I7I0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Q8IXF0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Q2TBI6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
O76062,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
P49893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q91WW2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q9ULX3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Q6P4Q7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P91926,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q8N5F7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Q96GR4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Q9H008,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
Q8NFM7,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
A6NI73,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A6NI73-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L0R8F8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Q5W0Z9,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
P12258,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Q9ER34,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
P16276,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
P35292,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Q08AE8,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Q8BWM0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
P85968,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
P0CC10,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q9Z0R0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Q9BYN7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
P56817,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
Q4V328,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Q9JHZ4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Q9H171-7,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
Q9H171,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
O08520,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
O88576,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q9UIL8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Q925D4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Q8N3G9,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
O02219,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
P62913,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
Q8BRM2,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
Q9VZ23,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
Q96E09,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
A2ARP9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P53367,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Q6DGF4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
B5DF11,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Q9NXV6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Q12834,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
P04094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O43548,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Q9BU02,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Q8MKF1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
P49802,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Q9Z2H2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
P49758,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
Q9NYJ8,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Q99K90,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
Q9UM07,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
Q5T7V8,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
Q86WP2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
Q6NXH3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Q9UIB8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q21624,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
P05981,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q20480,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Q95J56,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Q5XIX0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Q9Y5A7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Q9QYH6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
P90994,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
O88788,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O94905,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Q13564,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q9Z1B8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Q9GZL7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Q7K1U0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q9UL62,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q8CH20,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Q9QYL0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Q9VTY6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
O35129,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
Q5XIH7,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
Q9VQ37,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Q7Z403,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Q9WV68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Q9VU68,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
O46339,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Q3MIW9,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
A6NFN3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
Q9Z1A5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q13342,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
Q9VDQ7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
P04001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O43813,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Q9H0R1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Q99757,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
P97615,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Q60954,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
P79937,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
P97367,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
Q9BRS8,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
Q80Z25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
O08574,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
O15350,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
P05714,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
P00813,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
O09106,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Q13547,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
G3V7J5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Q9JJP2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Q5W0B1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
P70032,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
P78347,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
P16537,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Q5T2E6,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
Q8I4E2,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
Q63ZY3,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
Q5VYX0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P52630,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
A1Z9P3-2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q19S50,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
Q9EQF4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q6DBR6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P01037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q8BQT2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Q8K1S6,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
E9Q0N2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q9P209,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Q96L12,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
P54753,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q9BXH1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
P70354,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
P27615,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Q96GD0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Q3ZBF9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Q5XKL5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Q8IYX3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Q8BGT0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
O61267,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Q15286,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Q9BW71,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Q8VI95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Q12931,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Q969J2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Q9NQ88,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
Q9VA12,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Q80ZN5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
A0A125S9F9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q6ZMI3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q14542,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
O88941,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Q567V2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
P14094,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O88892,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
O75920,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
P62701,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
C9JR72,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Q1JRP2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q9D115,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
Q2YDW7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
P22466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q61233,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
P13796,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Q9Z138,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q8NBJ7,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Q9VSL7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q5K4E3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q76LL8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q9Y450-2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
P82930,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Q9JIK9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Q13433,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q9VHS8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Q9NRM0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O70631,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Q01831,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
Q9CQ70,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
G5EEN8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q5T6F0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Q20481,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Q3UST5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q99062,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P97792,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q78J03,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Q9Y3D2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
P57057,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Q15326,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Q9JKF6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O75365,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Q63739,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
Q9ULR0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Q20716,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Q8WNR4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Q16540,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Q9CQ45,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
Q6IUR5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
Q9EQD0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Q8CHL0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P98172,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P52795,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P01036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P07091,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
P33764,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Q9NPB6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Q9Y3E1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
O15303,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
Q6ZVD7,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
B2RQL2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
Q9Z2E3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Q9R1E6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q64610,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q8IZK6,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Q92581-2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Q92581,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
P82929,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Q8R3S2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Q86UF1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
P10242,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Q94148,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
O88741,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
A1A4K5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q9NV92,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
P57087,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q13822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P41242,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Q7RTY0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
P97368,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Q9D6I7,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
P49862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q8NHV9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Q9JI59,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P0DPK2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
P0DPK5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Q9U281,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
A8MTT3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Q9NQS3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q9JLB9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q9Z2A0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Q92791,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Q9DAG4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
P20239,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q9BRA2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
P19474,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
Q9UDY6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
P38935,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
Q9BWQ6,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
Q6PJF5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q80WQ6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
B0BNN3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Q6ZMI0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Q9VXY7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
P56747,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q8N9V6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Q9UNS2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
Q9UGK3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Q3ZCQ8-2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Q86YT5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q91V81,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
Q6AXT7,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
O75154,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
Q6SJ96,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
Q9W0K7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Q9Z2C5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Q9WV55,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Q9Z270,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
Q9P0L0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
P70182,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Q99755,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
